"count";"taxontreedefid";"rank_";"taxon_full_name"
1;13;genus;Arthrocnemum
1;13;genus;Arthrocneum
1;13;genus;Arthromeris
1;13;genus;Arthrophyllum
1;13;genus;Arthropteris
1;13;genus;Arthrostema
1;13;genus;Arthrostemma
1;13;genus;Arthrostylidium
1;13;genus;Arum
1;13;genus;Aruncus
1;13;genus;Arundina
1;13;genus;Arundinalla
1;13;genus;Arundinaria
1;13;genus;Arundinella
1;13;genus;Arundo
1;13;genus;Asaroideae
1;13;genus;Asarum
1;13;genus;Ascarina
1;13;genus;Asch.
1;13;genus;Aschersoniodoxa
1;13;genus;Aschistanthera
1;13;genus;Asclepiadoideae
1;13;genus;Asclepias
1;13;genus;Ascochilus
1;13;genus;Ascogrammitis
1;13;genus;Ascolepis
1;13;genus;Ascyrum
1;13;genus;Asparagus
1;13;genus;Asperugo
1;13;genus;Asperula
1;13;genus;Asphodelus
1;13;genus;Aspicilia
1;13;genus;Aspidistra
1;13;genus;Aspidoglossum
1;13;genus;Aspidogyne
1;13;genus;Aspidosperma
1;13;genus;Aspidothelium
1;13;genus;Aspilia
1;13;genus;Asplundia
1;13;genus;Asplundianthus
1;13;genus;Aster
1;13;genus;Asterella
1;13;genus;Asteriscus
1;13;genus;Asterogyne
1;13;genus;Asterolinon
1;13;genus;Asteropeia
1;13;genus;Asteropeiaceae
1;13;genus;Astracantha
1;13;genus;Astraea
1;13;genus;Astrantia
1;13;genus;Astrebla
1;13;genus;Astrephia
1;13;genus;Astrocaryum
1;13;genus;Astrogyne
1;13;genus;Astrolepis
1;13;genus;Astronia
1;13;genus;Astronium
1;13;genus;Astrothalamus
1;13;genus;Astrotricha
1;13;genus;Asyneuma
1;13;genus;Asystasia
1;13;genus;Asystasiella
1;13;genus;Atadinus
1;13;genus;Atalantia
1;13;genus;Athamanta
1;13;genus;Athanasia
1;13;genus;Athelia
1;13;genus;Atheliaceae
1;13;genus;Atheliales
1;13;genus;Athenaea
1;13;genus;Atherosperma
1;13;genus;Athrotaxis
1;13;genus;Athyriopsis
1;13;genus;Athyrium
1;13;genus;Atocion
1;13;genus;Atractogyne
1;13;genus;Atractylis
1;13;genus;Atractylocarpus
1;13;genus;Atrichum
1;13;genus;Atriplex
1;13;genus;Atropa
1;13;genus;Atroxima
1;13;genus;Attalea
1;13;genus;Atylosia
1;13;genus;Aubl. 
1;13;genus;Aucoumea
1;13;genus;Audouinia
1;13;genus;Aulacocalyx
1;13;genus;Aulacomnium
1;13;genus;Aulandra
1;13;genus;Aulonemia
1;13;genus;Aurantioideae
1;13;genus;Auricularia
1;13;genus;Aurificaria
1;13;genus;Aurinia
1;13;genus;Australina
1;13;genus;Austrobuxus
1;13;genus;Austroeupatorium
1;13;genus;Austrogramme
1;13;genus;Austrolycopodium
1;13;genus;Avellinia
1;13;genus;Avena
1;13;genus;Avenula
1;13;genus;Averrhoa
1;13;genus;Averrhoidium
1;13;genus;Avicennia
1;13;genus;Avonia
1;13;genus;Axinaea
1;13;genus;Axinandra
1;13;genus;Axinea
1;13;genus;Axonopus
1;13;genus;Ayapana
1;13;genus;Ayapanopsis
1;13;genus;Ayenia
1;13;genus;Azadirachta
1;13;genus;Azanza
1;13;genus;Azara
1;13;genus;Azima
1;13;genus;Azolla
1;13;genus;Azorella
1;13;genus;Azorelloideae
1;13;genus;B.-E.van Wyk 
1;13;genus;B.C.Stone 
1;13;genus;B.L.Burtt
1;13;genus;B.Mey. & Scherb.
1;13;genus;B.Walln.
1;13;genus;Babu & A.N.Henry 
1;13;genus;Baccaurea
1;13;genus;Baccharis
1;13;genus;Baccharoides
1;13;genus;Bacidia
1;13;genus;Backer
1;13;genus;Bacopa
1;13;genus;bactris
1;13;genus;Bactris
1;13;genus;Badiera
1;13;genus;Badilloa
1;13;genus;Baeckea
1;13;genus;Baeomyces
1;13;genus;Bagassa
1;13;genus;Baharuia
1;13;genus;Bahia
1;13;genus;Baileya
1;13;genus;Baill
1;13;genus;Baill. 
1;13;genus;Baissea
1;13;genus;Bakh.f.
1;13;genus;Balakata
1;13;genus;Balanites
1;13;genus;Balanitoideae
1;13;genus;Balanocarpus
1;13;genus;Balanopaceae
1;13;genus;Balanophora
1;13;genus;Balanophoroideae
1;13;genus;Balanops
1;13;genus;Baldellia
1;13;genus;Baldingera
1;13;genus;Baliospermum
1;13;genus;Balizia
1;13;genus;Ballota
1;13;genus;Balsamorhiza
1;13;genus;Balthasaria
1;13;genus;Baltimora
1;13;genus;Bambusa
1;13;genus;Banisteria
1;13;genus;Banisteriopsis
1;13;genus;Bankera
1;13;genus;Baphia
1;13;genus;Barbarea
1;13;genus;Barbella
1;13;genus;Barbosella
1;13;genus;Barbula
1;13;genus;Barclaya
1;13;genus;Barleria
1;13;genus;Barnadesia
1;13;genus;Barneby & J.W. Grimes 
1;13;genus;Barringtonia
1;13;genus;Barteria
1;13;genus;Barthea
1;13;genus;Bartl. ex DC.
1;13;genus;Bartlettina
1;13;genus;Bartonia
1;13;genus;Bartramia
1;13;genus;Bartramidula
1;13;genus;Bartsia
1;13;genus;Baskervilla
1;13;genus;Bassia
1;13;genus;Bastardia
1;13;genus;Bastardiopsis
1;13;genus;Batesimalva
1;13;genus;Bathiorhamnus
1;13;genus;Bathysa
1;13;genus;Batis
1;13;genus;Batistia
1;13;genus;Batrachium
1;13;genus;Bauera
1;13;genus;Bauhinia
1;13;genus;Baumg.
1;13;genus;Bazzania
1;13;genus;Beadlea
1;13;genus;Beaumontia
1;13;genus;Beauverd
1;13;genus;Beccarinda
1;13;genus;Beccariophoenix
1;13;genus;Becium
1;13;genus;Beckeropsis
1;13;genus;Beckmannia
1;13;genus;Becquerelia
1;13;genus;Befaria
1;13;genus;Beille
1;13;genus;Beilschmedia
1;13;genus;Bejaria
1;13;genus;Belencita
1;13;genus;Bellardia
1;13;genus;Bellendenoideae
1;13;genus;Bellevalia
1;13;genus;Bellis
1;13;genus;Belloa
1;13;genus;Bellucia
1;13;genus;Beloglottis
1;13;genus;Belonanthus
1;13;genus;Beloperone
1;13;genus;Belosynapsis
1;13;genus;Belvisia
1;13;genus;Benkara
1;13;genus;Benn
1;13;genus;benn.
1;13;genus;Benn.
1;13;genus;Bennettiodendron
1;13;genus;Bensoniella
1;13;genus;benth.
1;13;genus;Bentinckia
1;13;genus;Berberidoideae
1;13;genus;Berberis
1;13;genus;Bergmans ex Stearn
1;13;genus;Berhautia
1;13;genus;Berk. & Curt.
1;13;genus;Berkheya
1;13;genus;Berlandiera
1;13;genus;Bernh.
1;13;genus;Berteroa
1;13;genus;Bertiera
1;13;genus;Berula
1;13;genus;Besleria
1;13;genus;Beta
1;13;genus;Betoideae
1;13;genus;Betonica
1;13;genus;Betula
1;13;genus;Beyrichia
1;13;genus;Bhesa
1;13;genus;Bidens
1;13;genus;Bidupia
1;13;genus;Biebersteinia
1;13;genus;Biebersteiniaceae
1;13;genus;Bifora
1;13;genus;Bignonia
1;13;genus;Bikinia
1;13;genus;Billardiera
1;13;genus;Billbergia
1;13;genus;Billia
1;13;genus;Biophytum
1;13;genus;Bischofia
1;13;genus;Biscogniauxia
1;13;genus;Biscutella
1;13;genus;Bisgoeppertia
1;13;genus;Bismarckia
1;13;genus;Bistorta
1;13;genus;Bitter
1;13;genus;Bituminaria
1;13;genus;Blachia
1;13;genus;Blaeria
1;13;genus;Blainvillea
1;13;genus;Blakea
1;13;genus;Blakiella
1;13;genus;Blasia
1;13;genus;Blastania
1;13;genus;Blastus
1;13;genus;Blechnum
1;13;genus;Blechum
1;13;genus;Blecnum
1;13;genus;Blennospora
1;13;genus;Blepharipappus
1;13;genus;Blepharis
1;13;genus;Blepharispermum
1;13;genus;Blepharodon
1;13;genus;Bletia
1;13;genus;Bletilla
1;13;genus;Blighia
1;13;genus;Blindia
1;13;genus;Blotiella
1;13;genus;Blumea
1;13;genus;Blumeodendron
1;13;genus;Blumeopsis
1;13;genus;Blysmus
1;13;genus;Blyxa
1;13;genus;Bocageopsis
1;13;genus;Bocconia
1;13;genus;Bocoa
1;13;genus;Boea
1;13;genus;Boechera
1;13;genus;Boehmeria
1;13;genus;Boeica
1;13;genus;Boenninghausenia
1;13;genus;Boerhaavia
1;13;genus;Boerl. & Koord.
1;13;genus;Boesenbergia
1;13;genus;Bogenhardia
1;13;genus;Boholia
1;13;genus;Boisduvalia
1;13;genus;Bolanthus
1;13;genus;Bolbitis
1;13;genus;Bolboschoenus
1;13;genus;Boletaceae
1;13;genus;Boletus
1;13;genus;Bomarea
1;13;genus;Bombacoideae
1;13;genus;Bombacopsis
1;13;genus;Bombax
1;13;genus;Bommeria
1;13;genus;Bonafousia
1;13;genus;Bonamia
1;13;genus;Bonellia
1;13;genus;Bonnetiaceae
1;13;genus;Bonyunia
1;13;genus;Boophone
1;13;genus;Boopis
1;13;genus;Borago
1;13;genus;Borassodendron
1;13;genus;Borassus
1;13;genus;Boreava
1;13;genus;Borismene
1;13;genus;Borkh.
1;13;genus;Borneacanthus
1;13;genus;Borneodendron
1;13;genus;Borneosicyos
1;13;genus;Bornmuellerantha
1;13;genus;Borojoa
1;13;genus;Borreria
1;13;genus;Bosenbergia
1;13;genus;Bothriochloa
1;13;genus;Bothriocline
1;13;genus;Bothriospermum
1;13;genus;Bothriospora
1;13;genus;Botriochloa
1;13;genus;Botrychium
1;13;genus;Bouchea
1;13;genus;Boudiera
1;13;genus;Bouea
1;13;genus;Bousigonia
1;13;genus;Boussingaultia
1;13;genus;Bouteloua
1;13;genus;Bowlesia
1;13;genus;Boyania
1;13;genus;Boykinia
1;13;genus;Brachiaria
1;13;genus;Brachiolejeunea
1;13;genus;Brachionidium
1;13;genus;Brachtia
1;13;genus;Brachyachne
1;13;genus;Brachyactis
1;13;genus;Brachycorythis
1;13;genus;Brachyglottis
1;13;genus;Brachylophon
1;13;genus;Brachymenium
1;13;genus;Brachyotum
1;13;genus;Brachypodium
1;13;genus;Brachystegia
1;13;genus;Brachystelma
1;13;genus;Brachytheciastrum
1;13;genus;Brachythecium
1;13;genus;Brackenridgea
1;13;genus;Brahea
1;13;genus;Brandisia
1;13;genus;Brania
1;13;genus;Brassaiopsis
1;13;genus;Brassavola
1;13;genus;Brassia
1;13;genus;Brassica
1;13;genus;Brassiophoenix
1;13;genus;Braunia
1;13;genus;Brayopsis
1;13;genus;Bredia
1;13;genus;Bremek
1;13;genus;Bremek.
1;13;genus;Brenan
1;13;genus;Breteler
1;13;genus;Breutelia
1;13;genus;Breynia
1;13;genus;Brickellia
1;13;genus;Briddelia
1;13;genus;Bridelia
1;13;genus;Brigantiaea
1;13;genus;Brillantaisia
1;13;genus;Brimeura
1;13;genus;Briquetia
1;13;genus;Britton
1;13;genus;Briza
1;13;genus;Brocchinia
1;13;genus;Brochoneura
1;13;genus;Bromelia
1;13;genus;Bromheadia
1;13;genus;Bromopsis
1;13;genus;Bromus
1;13;genus;Brookea
1;13;genus;Broth. 
1;13;genus;Brotherella
1;13;genus;Browalia
1;13;genus;Browallia
1;13;genus;Brownea
1;13;genus;Browneopsis
1;13;genus;Browningia
1;13;genus;Brownlowioideae
1;13;genus;Brownseya
1;13;genus;Brugmansia
1;13;genus;Bruguiera
1;13;genus;Bruinsmia
1;13;genus;Brummitt
1;13;genus;Brummitt 
1;13;genus;Brunfelsia
1;13;genus;Brunia
1;13;genus;Brunonia
1;13;genus;Brunsvigia
1;13;genus;Bryaspis
1;13;genus;BrYgger
1;13;genus;Bryhnia
1;13;genus;Bryoerythrophyllum
1;13;genus;Bryophyllum
1;13;genus;Bryopteris
1;13;genus;Bryum
1;13;genus;Bucephalandra
1;13;genus;Buchenavia
1;13;genus;Buchnera
1;13;genus;Buckleya
1;13;genus;Bucquetia
1;13;genus;Buddleja
1;13;genus;Buddlejoideae
1;13;genus;Budleia
1;13;genus;Buellia
1;13;genus;Buglossoides
1;13;genus;Buhsia
1;13;genus;Bulbine
1;13;genus;Bulbophyllum
1;13;genus;Bulbostylis
1;13;genus;Bulbothrix
1;13;genus;Bunchosia
1;13;genus;Bunias
1;13;genus;Bunium
1;13;genus;Bunodophoron
1;13;genus;Buphthalmum
1;13;genus;Bupleurum
1;13;genus;Burbidgea
1;13;genus;Burbidgia
1;13;genus;Burkea
1;13;genus;Burm.f.
1;13;genus;Burmannia
1;13;genus;Burmeistera
1;13;genus;Burnatia
1;13;genus;Burretiodendron
1;13;genus;Bussingonia
1;13;genus;Butea
1;13;genus;Butia
1;13;genus;Butomaceae
1;13;genus;Butomus
1;13;genus;Buxus
1;13;genus;Byrsanthus
1;13;genus;Byrsonima
1;13;genus;Byrsophyllum
1;13;genus;Byttneria
1;13;genus;Byttnerioideae
1;13;genus;C.Agardh
1;13;genus;C.B.Shang & J.Y.Huang
1;13;genus;C.C. Berg & Franco
1;13;genus;C.C.Towns.
1;13;genus;C.D.Specht & D.W.Stev.
1;13;genus;C.F.Gaertn.
1;13;genus;C.Jeffrey
1;13;genus;C.M. Taylor
1;13;genus;C.Presl
1;13;genus;C.Presl ex Rothm. 
1;13;genus;C.Puglisi
1;13;genus;C.Silva & R.P.Oliveira
1;13;genus;Cabomba
1;13;genus;Cabombaceae
1;13;genus;Cabralea
1;13;genus;Cacabus
1;13;genus;Cacalia
1;13;genus;Cachrys
1;13;genus;Cacosmia
1;13;genus;Cactoideae
1;13;genus;Cacyta
1;13;genus;Caelospermum
1;13;genus;Caesalpinia
1;13;genus;Caiophora
1;13;genus;Cajanus
1;13;genus;Cakile
1;13;genus;Caladiopsis
1;13;genus;Caladium
1;13;genus;Calamagrostis
1;13;genus;Calamintha
1;13;genus;Calamistrum
1;13;genus;Calamus
1;13;genus;Calandrina
1;13;genus;Calanthe
1;13;genus;Calanthea
1;13;genus;Calathea
1;13;genus;Calatola
1;13;genus;Caldcluvia
1;13;genus;Caldesia
1;13;genus;Calea
1;13;genus;Calendula
1;13;genus;Calenia
1;13;genus;Calepina
1;13;genus;Calicotome
1;13;genus;Calla
1;13;genus;Callerya
1;13;genus;Calliandra
1;13;genus;Callicarpa
1;13;genus;Callichlamys
1;13;genus;Callicoma
1;13;genus;Callicosta
1;13;genus;Callicostella
1;13;genus;Calliergon
1;13;genus;Calliergonella
1;13;genus;Calligonum
1;13;genus;Callipteris
1;13;genus;Callirhoe
1;13;genus;Callisia
1;13;genus;Callistosporium
1;13;genus;Callitiche
1;13;genus;Callitriche
1;13;genus;Callitrichoideae
1;13;genus;Calluna
1;13;genus;Calochlaena
1;13;genus;Calocybe
1;13;genus;Calodendrum
1;13;genus;Caloeolaris
1;13;genus;Calolisianthus
1;13;genus;Calophanoides
1;13;genus;Caloplaca
1;13;genus;Calopogon
1;13;genus;Calopogonium
1;13;genus;Calostemma
1;13;genus;Calostilbe
1;13;genus;Calotis
1;13;genus;Calotropis
1;13;genus;Caltha
1;13;genus;Caluera
1;13;genus;Calvatia
1;13;genus;Calycera
1;13;genus;Calycobolus
1;13;genus;Calycolpus
1;13;genus;Calycophyllum
1;13;genus;Calylophus
1;13;genus;Calymperes
1;13;genus;Calyptella
1;13;genus;Calyptocarpus
1;13;genus;Calyptocarya
1;13;genus;Calyptranthes
1;13;genus;Calyptrocarya
1;13;genus;Calyptrochilum
1;13;genus;Calyptrogyne
1;13;genus;Calyptronoma
1;13;genus;Calyptrothecoideae
1;13;genus;Calystegia
1;13;genus;Calytrix
1;13;genus;Camarea
1;13;genus;Camarophyllus
1;13;genus;Camarops
1;13;genus;Camassia
1;13;genus;Cambess.
1;13;genus;Cambessedesia
1;13;genus;Camchaya
1;13;genus;Camelina
1;13;genus;Camillea
1;13;genus;Camissonia
1;13;genus;Campanula
1;13;genus;Campb.
1;13;genus;Campelia
1;13;genus;Camphorosma
1;13;genus;Campomanesia
1;13;genus;Campsiandra
1;13;genus;Camptandra
1;13;genus;Camptosorus
1;13;genus;Camptostylus
1;13;genus;Camptothecium
1;13;genus;Campyladelphus
1;13;genus;Campylandra
1;13;genus;Campyliadelphus
1;13;genus;Campylium
1;13;genus;Campylocentrum
1;13;genus;Campyloneurum
1;13;genus;Campylophyllum
1;13;genus;Campylopos
1;13;genus;Campylopus
1;13;genus;Campylosiphon
1;13;genus;Campylospermum
1;13;genus;Campylotropis
1;13;genus;Cananga
1;13;genus;Canavalia
1;13;genus;Canbya
1;13;genus;Candelariella
1;13;genus;Canella
1;13;genus;Canna
1;13;genus;Cannabis
1;13;genus;Cannaceae
1;13;genus;Cansjera
1;13;genus;Cantharellaceae
1;13;genus;Cantharellales
1;13;genus;Canthium
1;13;genus;Cantleya
1;13;genus;Cantua
1;13;genus;Capanea
1;13;genus;Caperonia
1;13;genus;Caphexandra
1;13;genus;Capillipedium
1;13;genus;Capirona
1;13;genus;Capnophyllum
1;13;genus;Capparicordis
1;13;genus;Capparidastrum
1;13;genus;Capraria
1;13;genus;Caprifolioideae
1;13;genus;Capsella
1;13;genus;Capsicum
1;13;genus;Caragana
1;13;genus;Caraipa
1;13;genus;Caralluma
1;13;genus;Carapa
1;13;genus;Carapichea
1;13;genus;Cardamine
1;13;genus;Cardaminopsis
1;13;genus;Cardaria
1;13;genus;Cardenasiodendron
1;13;genus;Cardiopetalum
1;13;genus;Cardiopteridaceae
1;13;genus;Cardiopteris
1;13;genus;Cardiospermum
1;13;genus;Carduncellus
1;13;genus;Carduus
1;13;genus;Careya
1;13;genus;Cariniana
1;13;genus;Cariobeohypnum
1;13;genus;Carissa
1;13;genus;Carlemannia
1;13;genus;Carlina
1;13;genus;Carloduvica
1;13;genus;Carlowrightia
1;13;genus;Carludovica
1;13;genus;Carmona
1;13;genus;Carpha
1;13;genus;Carpinus
1;13;genus;Carpodetoideae
1;13;genus;Carpolobia
1;13;genus;Carpotroche
1;13;genus;Carramboa
1;13;genus;Carrichtera
1;13;genus;Carthamus
1;13;genus;Cartonema
1;13;genus;Carum
1;13;genus;Caryatia
1;13;genus;Caryocar
1;13;genus;Caryodaphnopsis
1;13;genus;Caryodendron
1;13;genus;Caryota
1;13;genus;Casimirella
1;13;genus;Casimiroa
1;13;genus;Cass. 
1;13;genus;Cassebeera
1;13;genus;Cassia
1;13;genus;Cassine
1;13;genus;Cassinopsis
1;13;genus;Cassiope
1;13;genus;Cassiopoideae
1;13;genus;Castanea
1;13;genus;Castanopsis
1;13;genus;Castanospermum
1;13;genus;Castela
1;13;genus;Castilla
1;13;genus;Castilleja
1;13;genus;Casuarina
1;13;genus;Catabrosa
1;13;genus;Catagonium
1;13;genus;Catananche
1;13;genus;Catanthera
1;13;genus;Catapodium
1;13;genus;Catasetum
1;13;genus;Catha
1;13;genus;Catharanthus
1;13;genus;Cathedra
1;13;genus;Cathormion
1;13;genus;Catila
1;13;genus;Catoblastus
1;13;genus;Catopsis
1;13;genus;Cattleya
1;13;genus;Catunaregam
1;13;genus;Caucalis
1;13;genus;Caudatum
1;13;genus;Caularthron
1;13;genus;Caulokaempferia
1;13;genus;Cautleya
1;13;genus;Cavanillesia
1;13;genus;Cavendishia
1;13;genus;Caylusea
1;13;genus;Cayratia
1;13;genus;Ceanothus
1;13;genus;Cecropia
1;13;genus;Cecropioideae
1;13;genus;Cedrela
1;13;genus;Cedrelinga
1;13;genus;Cedreloideae
1;13;genus;Ceiba
1;13;genus;Celastroideae
1;13;genus;Celastrus
1;13;genus;Celosia
1;13;genus;Cenolophon
1;13;genus;Cenostigma
1;13;genus;Centaurea
1;13;genus;Centella
1;13;genus;Centotheca
1;13;genus;Centranthera
1;13;genus;Centranthus
1;13;genus;Centrapalus
1;13;genus;Centratherum
1;13;genus;Centrolepis
1;13;genus;Centrolobium
1;13;genus;Centronia
1;13;genus;Centroplacus
1;13;genus;Centropogon
1;13;genus;Centrosema
1;13;genus;Centrospermum
1;13;genus;Centrostachys
1;13;genus;Ceodes
1;13;genus;Cepaelis
1;13;genus;Cephaelis
1;13;genus;Cephalanthera
1;13;genus;Cephalantheropsis
1;13;genus;Cephalanthus
1;13;genus;Cephalaria
1;13;genus;Cephalomanes
1;13;genus;Cephalopanax
1;13;genus;Cephalostachyum
1;13;genus;Cephalostigma
1;13;genus;Cephalotaxus
1;13;genus;Cephaloziella
1;13;genus;Ceradenia
1;13;genus;Cerasus
1;13;genus;Ceratanthus
1;13;genus;Cerathotheca
1;13;genus;Ceratiomyxa
1;13;genus;Ceratocapnos
1;13;genus;Ceratodon
1;13;genus;Ceratolepidium
1;13;genus;Ceratolobus
1;13;genus;Ceratopteris
1;13;genus;Ceratosepalum
1;13;genus;Ceratostema
1;13;genus;Ceratostemma
1;13;genus;Ceratostigma
1;13;genus;Ceratostylis
1;13;genus;Ceratotheca
1;13;genus;Cerbera
1;13;genus;Cercestis
1;13;genus;Cercidium
1;13;genus;Cercocarpus
1;13;genus;Cercophora
1;13;genus;Cereus
1;13;genus;Cerinthe
1;13;genus;Ceriscoides
1;13;genus;Ceropegia
1;13;genus;Ceroxylon
1;13;genus;Cerustium
1;13;genus;Cervantesia
1;13;genus;Cestroideae
1;13;genus;Cestrum
1;13;genus;Ceterach
1;13;genus;Cetraria
1;13;genus;cf
1;13;genus;Chaemadora
1;13;genus;Chaenactis
1;13;genus;Chaenorhinum
1;13;genus;Chaenorrhinum
1;13;genus;Chaerophyllum
1;13;genus;Chaetanthera
1;13;genus;Chaetocalathus
1;13;genus;Chaetocalyx
1;13;genus;Chaetocarpus
1;13;genus;Chaetolepis
1;13;genus;Chaetonychia
1;13;genus;Chaetospira
1;13;genus;Chalepophyllum
1;13;genus;Chamaecostus
1;13;genus;Chamaecrista
1;13;genus;Chamaecyparis
1;13;genus;Chamaecytisus
1;13;genus;Chamaedaphne
1;13;genus;Chamaedorea
1;13;genus;Chamaelirium
1;13;genus;Chamaemelum
1;13;genus;Chamaerhodos
1;13;genus;Chamaerops
1;13;genus;Chamaescilla
1;13;genus;Chamaespartium
1;13;genus;Chamaesyce
1;13;genus;Chamissoa
1;13;genus;Champereia
1;13;genus;Chandonanthus
1;13;genus;Chaptalia
1;13;genus;Chara
1;13;genus;Chasalia
1;13;genus;Chasallia
1;13;genus;Chasmanthera
1;13;genus;Chasmantheroideae
1;13;genus;Chasmopodium
1;13;genus;Chassalia
1;13;genus;Chaubardia
1;13;genus;Chaunochiton
1;13;genus;Cheiloclinium
1;13;genus;Cheilocostus
1;13;genus;Cheilolejeunea
1;13;genus;Cheiranthus
1;13;genus;Cheirodendron
1;13;genus;Cheiroglossa
1;13;genus;Cheirolophus
1;13;genus;Cheiropleuria
1;13;genus;Cheirostylis
1;13;genus;Chelidonium
1;13;genus;Chelonanthus
1;13;genus;Chelonoideae
1;13;genus;Chelonopsis
1;13;genus;Chelyocarpus
1;13;genus;Chengiopanax
1;13;genus;Chenopodium
1;13;genus;Cherleria
1;13;genus;Chersodoma
1;13;genus;Chesneya
1;13;genus;Chevaliera
1;13;genus;Chevreulia
1;13;genus;Chigua
1;13;genus;Chilocarpus
1;13;genus;Chiloschista
1;13;genus;Chimaphila
1;13;genus;Chimarrhis
1;13;genus;Ching
1;13;genus;Chingiacanthus
1;13;genus;Chiococca
1;13;genus;Chiodecton
1;13;genus;Chionachne
1;13;genus;Chionanthus
1;13;genus;Chionodoxa
1;13;genus;Chionographis
1;13;genus;Chirita
1;13;genus;Chironia
1;13;genus;Chisocheton
1;13;genus;Chlamydocardia
1;13;genus;Chloraea
1;13;genus;Chloris
1;13;genus;Chlorocardium
1;13;genus;Chlorociboria
1;13;genus;Chlorocyperus
1;13;genus;Chlorogalum
1;13;genus;Chloroleucon
1;13;genus;Chlorophora
1;13;genus;Chlorophytum
1;13;genus;Chlorospatha
1;13;genus;Choerospondias
1;13;genus;Chomelia
1;13;genus;Chondrilla
1;13;genus;Chondrodendron
1;13;genus;Chondrorhyncha
1;13;genus;Chondrosum
1;13;genus;Chorisandrachne
1;13;genus;Chorisia
1;13;genus;Chorisodontium
1;13;genus;Chortolirion
1;13;genus;Chosenia
1;13;genus;Christella
1;13;genus;Christensenia
1;13;genus;Christia
1;13;genus;Christisonia
1;13;genus;Christopteris
1;13;genus;Chroestes
1;13;genus;Chroesthes
1;13;genus;Chromolaena
1;13;genus;Chrozophora
1;13;genus;Chrysactinia
1;13;genus;Chrysactinium
1;13;genus;Chrysalidocarpus
1;13;genus;Chrysanthellum
1;13;genus;Chrysanthemum
1;13;genus;Chrysoblastella
1;13;genus;Chrysochgloa
1;13;genus;Chrysochloa
1;13;genus;Chrysocoma
1;13;genus;Chrysoglossum
1;13;genus;Chrysophyllum
1;13;genus;Chrysoplenium
1;13;genus;Chrysopogon
1;13;genus;Chrysothamnus
1;13;genus;Chrysothemis
1;13;genus;Chrysothesium
1;13;genus;Chukrasia
1;13;genus;Chumsriella
1;13;genus;Chuniophoenix
1;13;genus;Chuquiraga
1;13;genus;Chusquea
1;13;genus;Chytranthus
1;13;genus;Cibotium
1;13;genus;Cicer
1;13;genus;Cicerbita
1;13;genus;Cichorium
1;13;genus;Ciclospermum
1;13;genus;Cicuta
1;13;genus;Cienfuegosia
1;13;genus;Ciliosemina
1;13;genus;Cinchona
1;13;genus;Cinchonopsis
1;13;genus;Cinna
1;13;genus;Cinnamodendron
1;13;genus;Cipadessa
1;13;genus;Circaeasteraceae
1;13;genus;Cirriphyllum
1;13;genus;Cirsium
1;13;genus;Cisampelos
1;13;genus;Cissampelopsis
1;13;genus;Cissampelos
1;13;genus;Cissus
1;13;genus;Cistanche
1;13;genus;Cistanthe
1;13;genus;Cithareloma
1;13;genus;Citharexylum
1;13;genus;Citoniopsis
1;13;genus;Citronella
1;13;genus;Citropsis
1;13;genus;Citrus
1;13;genus;Cladanthus
1;13;genus;Claderia
1;13;genus;Cladia
1;13;genus;Cladina
1;13;genus;Cladium
1;13;genus;Cladocolea
1;13;genus;Cladogynos
1;13;genus;Cladonia
1;13;genus;Cladopodiella
1;13;genus;Claoxylon
1;13;genus;Clarkella
1;13;genus;Clarkia
1;13;genus;Clausena
1;13;genus;Clavariaceae
1;13;genus;Clavariadelphus
1;13;genus;Clavicorona
1;13;genus;Clavija
1;13;genus;Clavulina
1;13;genus;Cleghornia
1;13;genus;Cleidion
